alt,visi,cond
2030.4054454419138,5.0150695728325605,vfr
2087.0706932650314,5.7194823757137625,vfr
1890.6030669581592,2.528330588054527,ifr
2071.8194175460594,4.80055327194432,vfr
2057.430542577266,3.590556163995941,vfr
1184.4608375236735,5.228694876242164,ifr
2068.9713173245495,0.6461946130297146,vfr
1497.3272397010946,4.48073559343853,ifr
916.2776545200857,3.176426162803386,ifr
1428.4825990982229,3.651836917013494,ifr
1903.7489536654723,0.9908011070906976,ifr
463.40325294240904,1.5598571237125145,ifr
2107.4340255897414,1.280713080633221,vfr
2020.489256354386,4.164999499423358,vfr
2160.159719813526,4.45050197515188,vfr
2176.952964459876,5.477214565671289,vfr
2060.1302317393533,1.5659888208899475,vfr
1257.9636871822975,1.7432457890161892,ifr
2052.7535372900925,1.115756245537384,vfr
3040.985744990734,0.6147710608791053,vfr
1459.981124848116,0.8519999302863033,ifr
32.859259182948406,5.017881417772386,ifr
2141.810161963109,0.498143473563737,vfr
2001.0620095229335,3.5135161444654757,vfr
343.25935452288104,1.4756766951250335,ifr
1036.4014278613265,2.6941870716412053,ifr
927.1508487296214,5.610546535521445,ifr
2118.117075809587,5.314808420083049,vfr
2170.6491952317024,2.6375200130622134,vfr
1257.7968781234008,1.4118627117542186,ifr
976.1125612979091,0.3314313329752342,ifr
2079.3220224252127,1.5622843117255816,vfr
719.9561289567278,1.1196478672343826,ifr
2199.163058591927,4.149199078691309,vfr
584.2950535850977,3.2431613659021847,ifr
3080.5127485207836,3.2413455466122016,vfr
2199.60455755162,3.9380695304581055,vfr
2130.5999521890485,4.665581646970108,vfr
580.1552144208881,5.454231675521584,ifr
120.45094325853967,2.6015014773155976,ifr
2194.35261522279,4.640604536419024,vfr
2178.5414328497964,0.2592161549713347,vfr
2164.6943438135077,0.7951190950934461,vfr
1140.3935408357593,5.1266486977825245,ifr
1363.6405982069668,2.767043945389899,ifr
200.58788453099564,1.1994050766735778,ifr
2109.7692656932336,5.185421896623044,vfr
2163.230150453274,0.20754797637716849,vfr
2008.5812380805116,0.9125206721677397,vfr
2125.4321422923717,0.18283816656295915,vfr
1306.4016397142673,3.6810533153881737,ifr
1970.9828552865952,5.450177061089674,ifr
796.4421244321837,0.1264269388741306,ifr
2003.89249346186,2.272092429713126,vfr
2177.6530081088085,1.733128272950521,vfr
1541.1614970055525,5.289420690764379,ifr
1513.5572854737784,4.8038315177213295,ifr
2053.181125467358,4.700008018089104,vfr
576.7969946629878,0.14041906413656624,ifr
1034.7582143082284,0.9311424779394343,ifr
2023.6698868038939,2.4540999172675155,vfr
1087.6119001546526,5.103770542337182,ifr
2161.512760831975,4.38629258888235,vfr
919.7117675120148,0.44342603009181714,ifr
1020.0337046365005,2.7236267830629783,ifr
2109.6512563884176,4.611421257249722,vfr
3030.2904808669837,0.28935258209215253,vfr
3008.316477180811,0.10810145228570844,vfr
1963.6587796365063,1.9833525345242986,ifr
3076.8998922705855,0.33448817189614677,vfr
2075.6535634210263,4.357960587617087,vfr
1236.9605190254958,4.677744900101722,ifr
2013.0242937097637,5.127701291852372,vfr
3014.5450140698867,0.4814029316628031,vfr
276.3659026972276,2.4520173343848644,ifr
2120.6645984581487,0.36996874039143535,vfr
230.96859427749615,1.8564785047241295,ifr
23.428168370003945,0.7609275727704683,ifr
2150.6480239184352,1.2952803829629578,vfr
2196.5980219915677,0.8707441276797853,vfr
766.9277883437959,0.6343643873472407,ifr
2180.4262429608466,4.772780176600707,vfr
2177.456630247037,1.8832042685858532,vfr
2177.540167145464,3.9868612797569494,vfr
179.20606847721078,0.650610750273122,ifr
2157.237699893012,3.8808504594102304,vfr
1629.9329587404948,0.291568989236911,ifr
860.8048790161224,4.93159211016779,ifr
1851.193276585322,2.6468510157573224,ifr
2083.7273727140055,2.9620462712219044,vfr
1921.6693161260002,4.66781306642582,ifr
2193.841174343537,0.0824027949237689,vfr
2192.47901476216,1.3261069131897758,vfr
653.4017635365201,0.9437198850128616,ifr
2132.8394210162296,1.1856997306090105,vfr
2092.2100438304815,3.596676653302344,vfr
1236.0308579976831,2.6214965350041544,ifr
898.5832973754761,5.995064631297808,ifr
2097.429625383475,0.4863607821264997,vfr
2079.405166456535,3.3362156426247456,vfr
2100.47865878142,5.553595415145011,vfr
2022.4499985174773,3.480779760409785,vfr
2150.1073306864832,4.33387608030726,vfr
2129.9068448350595,3.296279660371665,vfr
431.0153542271169,0.08685764708088162,ifr
1454.0885254226566,5.22073499302487,ifr
1344.0956147078289,0.35257692871091295,ifr
40.21509237498711,5.937973611793106,ifr
194.20255158612255,4.631764499408954,ifr
2182.656868177096,5.829186781808337,vfr
2098.083981687255,0.9495022363608192,vfr
2104.9154134957253,5.16095779796065,vfr
2056.1718989264486,5.414635345662717,vfr
475.78564274901726,1.230904688070377,ifr
1885.1671993958607,0.17200508782542695,ifr
2153.013989831628,4.84428825184946,vfr
2196.449555457669,0.42531399989948293,vfr
913.8228432915316,4.243369604417039,ifr
507.88328519005165,3.7991111748272903,ifr
113.6961528664806,5.424148020968714,ifr
235.06371192406615,3.3526378222681905,ifr
2022.1044588105322,4.505319392099835,vfr
63.677859062615696,1.6775213463051066,ifr
2132.107235428908,0.12299530297829336,vfr
2196.686795646915,5.949608214870354,vfr
329.3883129958255,5.188834149106058,ifr
446.16326528123665,1.9702858753225112,ifr
2086.023196875348,4.481835766986604,vfr
2000.4129271148843,5.408926135091513,vfr
298.8966093159875,5.882299420335302,ifr
2044.8827223841681,0.7257051126044545,vfr
1235.7533838350475,3.1333301647786684,ifr
1516.7573076722829,0.19681460162977693,ifr
2147.92650023599,0.7827134981431793,vfr
766.8830376515554,0.8137562302855924,ifr
2106.795584725759,4.2955279519491185,vfr
3060.1943698113114,5.627076810704769,vfr
270.9481284449005,4.059224881564826,ifr
2008.4728094182888,1.2127308538177763,vfr
2134.3055393531517,5.130174915047066,vfr
529.1112242092539,4.507528190909414,ifr
362.3019234738061,3.8543391150928628,ifr
2043.9721553283214,0.40031829523681206,vfr
3003.521980457541,0.07293959913047332,vfr
1395.2623918545298,5.948779433987567,ifr
1034.6170344045775,1.4329395086292482,ifr
2020.797615508684,2.8564280918862623,vfr
1880.8638905056262,5.911125983511649,ifr
2079.126733525145,5.781061706359187,vfr
508.7129635407859,0.7346684382602983,ifr
2124.0251761136483,2.183313819643254,vfr
1341.2757392363187,3.6750047840314863,ifr
2005.0380578581012,3.732471101510638,vfr
713.4137808050858,1.0483208761456047,ifr
2198.8466166441526,5.246166919225915,vfr
1530.6505076139306,5.367113674385596,ifr
1868.4279958495874,3.4592906905071685,ifr
2124.0999800559975,2.0893894339575017,vfr
1918.333206070445,5.5334114772562035,ifr
1333.5334308913355,2.7816354221193538,ifr
2109.769853479861,3.6058992852726095,vfr
293.8932908007501,4.061712330539358,ifr
2066.253776058545,2.1313672785134745,vfr
1394.8575462891272,3.3416823144340904,ifr
2027.1096866217013,4.443127344329618,vfr
526.6447534743013,0.6685914540449407,ifr
3047.487170071401,5.1053572888075625,vfr
2094.8369624527245,1.4267673512545311,vfr
2192.9849881696878,5.995579733125063,vfr
3015.946909234116,4.640850185533691,vfr
1838.9652274893472,2.4896921058100294,ifr
841.0789333601969,1.6047505647812519,ifr
735.1237400957931,4.550499121142913,ifr
2063.9667778766307,0.3293533741875021,vfr
2015.6492199380937,0.34627731343156354,vfr
2156.238568792478,3.575172329765537,vfr
2010.2014617657512,4.286429310481029,vfr
1212.7864282558487,2.7924561518939193,ifr
2029.6757875354751,2.415791566737525,vfr
868.8332511162415,3.2057905042616532,ifr
2004.9154048613932,0.5917784229022129,vfr
1208.235608041764,3.1327559139458088,ifr
9.390952385094131,5.309367062033504,ifr
2104.0162833271347,5.088657600751857,vfr
848.064503779684,0.08985097471424808,ifr
2153.8311049977183,0.4170881282781185,vfr
914.4469067077141,3.217800199642816,ifr
2011.5818553792521,5.874838001526317,vfr
40.43679488065144,1.0250943445941965,ifr
2002.8503030300592,1.5189366720701658,vfr
366.5596724281572,3.543802986443527,ifr
1391.2508912777143,1.3769095805462048,ifr
2187.5728748888077,3.762864390832032,vfr
2149.604559868654,2.3203666333470916,vfr
2020.7981675942467,0.4245194568657008,vfr
2063.6057261920773,5.418372454321332,vfr
2159.091305355263,4.201409130882402,vfr
2008.9142221975328,5.656567912346631,vfr
2139.46605016601,0.44340400219617127,vfr
3041.7029741191996,5.472799409109686,vfr
1179.819952709142,5.94139937652189,ifr
220.75028232861027,2.441640425761908,ifr
3027.1550290006476,3.580003922300742,vfr
125.4259040466914,5.510971095866051,ifr
66.60925309339238,2.2517850687869627,ifr
2080.3376370007977,4.788553340337731,vfr
2065.9302315162827,2.428094914467595,vfr
1181.7455224963464,1.298952618843542,ifr
1566.4688766276263,5.532981041948466,ifr
31.212128893656434,3.415310524093054,ifr
1898.6376448313629,2.815236065083157,ifr
1894.7411809778484,2.7449123109468556,ifr
2028.3634551402954,0.8485105565282487,vfr
547.0840696312715,0.47414837582913155,ifr
2197.0217358674263,5.3116321848490955,vfr
2113.262321110866,3.92362229388007,vfr
204.08962149605614,3.4996262181864624,ifr
2004.9538116078497,3.9441983160014273,vfr
2028.0879042742106,2.807496240650366,vfr
2170.361716551449,4.285135539317569,vfr
2006.0385546537423,4.345801986053152,vfr
2117.63029208706,5.828338228683581,vfr
2154.9759558694805,5.585468975926787,vfr
2141.3743618840244,3.463276273963801,vfr
2125.341295191821,3.1605888606219543,vfr
2037.163349645199,4.8511056319233745,vfr
2110.4878117983267,0.5393858725006249,vfr
2192.1625057645356,4.374062889266408,vfr
2002.0127391312187,1.704652781009535,vfr
481.65755983089366,5.702025716426595,ifr
1267.9953954893215,1.0936338779903598,ifr
2055.6233025529723,2.085810017714058,vfr
2163.490652723633,5.08603940441859,vfr
78.37558450864135,1.3711762839941022,ifr
1205.5267521432877,3.277344540740918,ifr
3037.966644320668,1.132219717766662,vfr
1937.9434093407035,4.0203022383723335,ifr
2142.3740901786646,3.1274688247144744,vfr
847.3095986778094,3.498973841158916,ifr
814.4823428276146,0.5239751561850173,ifr
195.6889689880681,3.638047226435486,ifr
2189.3614341889042,3.4544580234185784,vfr
2039.7981879850968,5.053495639572203,vfr
2187.6512273927924,5.8113690615953395,vfr
737.4503413219282,3.5661966328781576,ifr
2105.1617906153447,0.878665695081044,vfr
2064.065257302166,3.9051047239189596,vfr
2113.5385497673687,1.447752725136303,vfr
296.28172189633005,2.568828538868346,ifr
1461.7116135403157,4.039823431827515,ifr
2071.1778309281735,5.477042463058348,vfr
1675.8898149976078,5.9672642260705615,ifr
758.113792154857,3.6225382022021053,ifr
442.3218306921677,0.19770536045932086,ifr
543.3055352122917,3.5880022628422172,ifr
586.0405690155934,2.0314234323342726,ifr
2182.2901750701526,3.328709076125068,vfr
2070.8449643654526,1.8171358718108364,vfr
608.936814754639,5.7694770635212205,ifr
2039.7822669333718,4.727258535091657,vfr
2127.892554894802,0.33728195163693375,vfr
1334.8207599273633,5.221041589894776,ifr
3028.757538285757,1.8386002593509772,vfr
2055.597988959093,4.984732944689502,vfr
1858.592395152428,0.9496276796774281,ifr
372.3860117606723,3.2526337941395473,ifr
1882.7554094129973,5.245818017488734,ifr
2097.8917270869397,3.3145026217597526,vfr
2007.4259207782895,0.19681487291863764,vfr
524.2362984793565,5.541923065001205,ifr
2017.158920103967,0.9670006141398544,vfr
2162.0604163086464,4.46329367849312,vfr
2059.750062170388,1.6310341614842856,vfr
2145.7117459898973,3.8114320228398695,vfr
2103.7979840772864,5.62284832485369,vfr
2039.2901983641907,2.7651572006125,vfr
2198.073704427916,0.2101265704339339,vfr
3057.1550195416935,4.67523007963764,vfr
1721.1023476575874,5.365405161073324,ifr
2188.80649328562,2.4455981859429405,vfr
464.46828434188546,5.595634388731888,ifr
2007.0320119432388,4.290542572917163,vfr
1887.4961570292483,0.14628542347380047,ifr
2058.2777641073803,0.18962285501589193,vfr
1724.3830348433667,2.911481080787933,ifr
1072.354989406904,4.042379004347542,ifr
1793.093191702126,5.833212364408668,ifr
153.91289397326545,0.9000867584277887,ifr
1587.3954067148413,0.2917739843629219,ifr
1738.9770610932644,3.962243748134838,ifr
2177.0043702423613,0.34750200390265584,vfr
159.0441651735115,2.6280805437617225,ifr
2091.7445777227003,2.2356988800963875,vfr
1379.536530155501,5.872465630343548,ifr
2158.6563345514096,0.420415121206125,vfr
2154.0256248383166,4.239258377711659,vfr
2184.6911076408214,5.75362985097934,vfr
640.0343016449357,5.231813461895225,ifr
1173.5686929163376,5.373844656697481,ifr
2087.6511893943407,0.9992161034229563,vfr
1043.6966435001434,2.877426755933925,ifr
3026.810926491254,0.5565536925695288,vfr
2063.3100420054175,0.12712004458979986,vfr
2161.0924874809994,3.7208769600905,vfr
2033.4871638919078,1.2249087250192345,vfr
1277.5235147330586,5.947721666042739,ifr
1071.2656060499166,1.821748122034623,ifr
289.6955186867545,0.14607088792658562,ifr
2128.5606750617026,2.6321963675223587,vfr
2160.0511207167046,0.2684836350987003,vfr
2104.1355582965107,1.8698840190603918,vfr
1172.8203323726534,4.9885694356713595,ifr
1715.4452883871093,2.4600673076092554,ifr
802.5190016072174,0.46915004660388904,ifr
2196.5998269833067,1.2739890085217787,vfr
594.8739017102673,0.14804684036531912,ifr
2188.8405435827885,3.3290491863388754,vfr
2188.9251436844247,0.26616803544866113,vfr
2064.2945861708413,1.3406308918385974,vfr
2191.3741138211294,1.0556789885791278,vfr
2180.073490320845,1.5980057624140822,vfr
2080.175912726397,4.843038899938893,vfr
2085.200477533912,3.2223735537390725,vfr
2193.315021384833,0.8372038446857951,vfr
710.7376969438592,5.714946958735025,ifr
1233.8679937495137,0.22946030709085619,ifr
2081.7547658939675,1.0365169690690035,vfr
2094.665240089829,5.701230439620538,vfr
1291.7882261333123,1.9175606976761777,ifr
2185.0790050584883,4.5849453811720515,vfr
1598.3171284334471,1.0083067991996622,ifr
2192.8400838909565,2.0818692328036423,vfr
2073.4950644503856,2.211762727789432,vfr
454.82925594664647,4.021813931653056,ifr
1783.8467100313442,4.026678993752881,ifr
1228.9294129537486,1.789299196048868,ifr
1393.9944834499747,0.4211518733980406,ifr
2097.9369824729097,0.17983289474871977,vfr
908.3247938151036,5.306758308644465,ifr
2033.628423604564,2.5750129159027875,vfr
2073.107805623615,0.5070762183874838,vfr
286.7065748180928,1.4630289706146227,ifr
2126.1663616819606,2.236194221841879,vfr
2156.3163455363215,5.396859492024539,vfr
1980.6778947934088,3.894737396116538,ifr
1665.239691095876,3.432175623272527,ifr
956.7406140799761,2.219651753487303,ifr
2127.6780211553896,4.948969485707506,vfr
623.5917639882051,5.624527085818016,ifr
596.5646519120615,1.0124321452927196,ifr
2179.7275336816533,0.11567173817699505,vfr
2105.3168057640937,1.0270271298754736,vfr
1957.236684465528,5.511979128243892,ifr
676.3179036736913,3.965092855390867,ifr
2047.50462759727,0.8822299871494983,vfr
697.0387389851264,5.01903040150452,ifr
1339.83309318182,5.081170016016683,ifr
1592.7829490346635,1.0720406390338633,ifr
1644.235466388491,3.039948339739402,ifr
655.4408031142378,0.4806913989604298,ifr
1748.575933249894,5.6989551099830065,ifr
1859.0586335843811,5.394237059267993,ifr
585.5880628810377,1.7035380044325226,ifr
2105.5429451145733,4.683362782289325,vfr
2119.6631938729374,4.666987875817222,vfr
2191.0931866611563,4.556777035911495,vfr
49.35745678266245,5.9945968585338285,ifr
2167.1292075166953,1.440182663462267,vfr
2141.75407818821,0.6832785046135829,vfr
2165.629322643339,0.008109641680508095,vfr
1548.4673788684333,0.1587518495933427,ifr
2169.6690539580013,0.6887023340758494,vfr
1460.2440590335393,2.253064946569195,ifr
3081.151847062188,1.296844443543896,vfr
2189.564377422318,2.586955640507707,vfr
2134.730653916927,5.879086917087731,vfr
792.1194056145874,5.54649907681323,ifr
343.706198095286,5.672293039350279,ifr
2021.3364893605426,3.9158010296918673,vfr
1399.2441085010335,0.40241148249486114,ifr
994.7827309973254,0.24422123336513796,ifr
1022.637965092912,3.233978453627474,ifr
465.253985659531,1.6107690032471713,ifr
1678.3782445173047,0.1879080091794293,ifr
2002.2710257024385,5.6263539722798885,vfr
563.4602115078982,5.569702403007904,ifr
1889.3378340991678,4.821541920390576,ifr
2020.0503488151696,5.971955077819198,vfr
603.197268961885,4.5434410232686435,ifr
1478.5271587966033,5.471970282008087,ifr
1448.3352732230865,2.768269830676096,ifr
237.4554379084881,3.8443611818831815,ifr
2009.8999488522136,1.000522397373826,vfr
1577.0910246130375,4.0773195229599,ifr
1927.3255210020586,5.163594338792709,ifr
3085.273615789394,0.7396708194334684,vfr
2131.4087353832847,4.382409126879572,vfr
2188.770171470164,3.1792737538811817,vfr
2003.4120972518194,2.319250662164615,vfr
2168.594659280217,1.450554382282376,vfr
2079.5837229669874,2.0947454334548716,vfr
2016.6581959438,0.1199784057021509,vfr
264.13621269030665,1.0454279671004914,ifr
2141.5964709302375,3.432720306064698,vfr
2040.5592082373992,3.122624580282055,vfr
236.54885173786644,1.345107536693992,ifr
637.1379049026473,2.3345147863507627,ifr
38.38639661866705,0.19844838635086415,ifr
2080.089706947185,3.834150714903666,vfr
1793.5223164488198,1.0341543821265229,ifr
980.9176172351341,1.5435382298962703,ifr
2071.5278069696437,4.5024845700048655,vfr
3016.967811557407,2.2118357391425034,vfr
2084.610888033224,2.7231988724551184,vfr
711.2254756999113,0.01545889280706969,ifr
877.2030269246407,5.166073592801039,ifr
3042.681951511054,5.113931096479806,vfr
721.0911209717846,0.2904118595351226,ifr
1727.711211846463,1.6639351758607788,ifr
1905.5833139438892,5.839671258222005,ifr
3003.9210539213896,3.3493897624857487,vfr
1988.8015792953588,0.5188540628134691,ifr
426.62395473496395,4.2508018563864045,ifr
2158.499781121783,2.041543443428478,vfr
2181.5796915021256,2.9978339817665134,vfr
324.98586935274966,5.141153277003407,ifr
2055.2674305474097,0.6820873472325054,vfr
2127.7218355282826,4.245375764495382,vfr
549.6471397351932,1.8666931765193846,ifr
785.3513530941887,5.224809321456971,ifr
273.8005433711979,0.2486156984886863,ifr
1763.4404246676793,2.6996002290000907,ifr
1783.5460015641595,0.6493717828326294,ifr
1306.216650930797,4.481596460761612,ifr
2164.380781681574,3.686722799173182,vfr
857.5374018915322,0.4795358605625739,ifr
2058.4354730335044,2.3099015587502665,vfr
2088.2748286664973,2.876222769169779,vfr
192.19681578792614,3.628808186631587,ifr
834.9727495920237,1.4592313466659963,ifr
1231.1191285676884,4.648255749899448,ifr
2027.949155772991,4.2041647398741615,vfr
417.7535121896694,3.89391079247079,ifr
2110.5162665021007,3.9305864947326095,vfr
2096.6917996342045,2.637704289093981,vfr
3000.1594570604293,5.778079519885441,vfr
1097.6270078546495,1.4933307234760254,ifr
1924.3770902348765,0.08757070454673976,ifr
2133.174279661968,3.7657935512760767,vfr
2033.963900634343,2.99388675398602,vfr
755.5036785849618,2.898442336881514,ifr
2091.975041478904,5.892629269848134,vfr
2150.2064599069836,3.500224740334088,vfr
2010.2106129383847,0.30989446525541586,vfr
2050.876480223525,4.868904968934913,vfr
828.5259890293399,5.6635029188504085,ifr
2114.721949393363,0.18777467754227128,vfr
2111.6102473314527,0.7707499310600073,vfr
2023.7231036731532,4.546299260058997,vfr
141.73955636841674,2.797683611572021,ifr
1692.8173449422557,0.7430550674769478,ifr
174.2585994030814,3.5620827042789682,ifr
545.643804848934,5.196426657419105,ifr
1144.5038115817467,5.405871721120335,ifr
2166.095269024192,0.6247597563644515,vfr
2198.533398692853,4.363769601691448,vfr
3033.851449277014,3.592557320538256,vfr
110.74864084239589,4.829059395441364,ifr
2137.2760460000945,4.674850272507745,vfr
2095.0649564424166,0.3210124205813747,vfr
2045.5481986694572,5.195790833044608,vfr
1918.8666816668504,1.369559673787966,ifr
2030.472896730262,2.1588604735268646,vfr
2041.9720947740284,2.6870738736306103,vfr
1614.6379174500214,0.46010663357803716,ifr
2193.410983615444,3.1365321418877747,vfr
1641.9864596958703,2.0894472921043503,ifr
2172.2246016131576,4.073951810583589,vfr
803.4270707591972,1.2151068398908498,ifr
503.8819764921858,5.536093556003289,ifr
2010.2150960338513,4.472899156621423,vfr
37.04358892122794,0.3325914222059444,ifr
1139.9298214025298,2.2202925768530477,ifr
2140.1711298895475,4.495304357587357,vfr
2102.244357514737,3.382496645309965,vfr
2104.412484136453,5.352175843401462,vfr
2166.2062227990755,3.3466839408009417,vfr
2012.0155928626516,0.06713351185891242,vfr
1734.5788109249297,1.9191153182253808,ifr
2087.1063081061866,2.3126182697059434,vfr
116.71271796117733,1.580722347156541,ifr
1501.5297237727038,0.3523323268041458,ifr
2138.817475016596,4.4403234214355525,vfr
128.29499269756872,1.508162283435972,ifr
1279.8420426550476,0.598788426360343,ifr
3098.3555418171222,1.8686820965572575,vfr
748.5923666418322,0.4774387108267285,ifr
414.9401508822188,5.875597032735195,ifr
1136.0891221878646,3.1997889967066535,ifr
66.14918295101124,5.525447218215255,ifr
1109.375617322838,1.0947355080637142,ifr
2096.7505729403474,2.6608823436522524,vfr
262.9655985822552,2.759348432334475,ifr
1696.016458644469,2.117130131968823,ifr
2079.2445489323486,4.131806797997281,vfr
1355.6330735924603,4.865647174183096,ifr
2008.7950864048182,1.0335913822629368,vfr
1997.694013135733,0.3339885362301089,ifr
2172.062135668684,1.5868197870926495,vfr
1912.8114455918976,2.7724762998622907,ifr
447.84937612076027,3.2214788446927454,ifr
1479.1015900985751,5.520050093205834,ifr
2191.113678796084,4.126765687384378,vfr
2128.844635585964,2.9414569904070205,vfr
793.0114816939692,1.8011767112929187,ifr
2111.2266358900947,5.1631302252974685,vfr
1554.8151236975064,5.156636745814273,ifr
2021.494513553761,0.226077207250021,vfr
1976.7476761184523,4.179367245670251,ifr
1004.778914978523,1.2042838479165598,ifr
2117.221588348229,5.587998173798259,vfr
2137.736685295736,4.99787975608217,vfr
2068.857832939788,4.849855330656222,vfr
359.2073551192696,4.568472848771544,ifr
3023.8738840770698,0.11529731832936074,vfr
2171.8005279316117,1.4119468476417287,vfr
1362.7850212076758,0.7511946385607183,ifr
41.30199893145736,2.5019449316298954,ifr
257.8525953097066,5.001644120360025,ifr
1136.867897737297,2.3725204896822145,ifr
26.47371551779898,5.154559578267552,ifr
2183.2680659673147,1.209078007212866,vfr
3097.8856981023055,2.560818126888816,vfr
2077.680823433821,5.881567194357992,vfr
211.8123097644644,4.915088685002032,ifr
2126.7963306014767,3.858988640620347,vfr
506.38238744570384,0.6292498489669053,ifr
3077.9110994019356,5.11419658325001,vfr
2047.1668448211271,1.8435830994309623,vfr
2126.7973842611814,4.932895882396837,vfr
2051.012757063328,2.207681690423199,vfr
907.0853653561377,0.5294981666671804,ifr
2079.844476731582,0.001637894690986963,vfr
1935.9311332084542,4.429842685701978,ifr
2135.0251827641514,4.66129822111823,vfr
2051.6118425076816,5.481939683327549,vfr
2140.989612384552,0.02464262953677926,vfr
2058.853232825938,5.278350754372928,vfr
89.22460250822817,1.4548969354742116,ifr
2026.3374563628913,5.7592139423138216,vfr
2108.670528063354,2.9276516052556003,vfr
1408.8288038470655,2.571374752513702,ifr
1272.1221108942825,2.92867699036146,ifr
2084.9707842403377,3.444116037833286,vfr
138.3339909102761,5.696475657905452,ifr
