alt,visi,cond
2045.5481986694572,2.3091977834067987,vfr
1826.2578656946512,3.645800963851399,vfr
2193.841174343537,2.5514012186592656,vfr
2141.3743618840244,2.0087858628563566,vfr
2102.416143184757,4.808744117998769,vfr
2193.315021384833,1.6795281786153193,vfr
1937.9536530155501,1.8280928555391562,ifr
2118.117075809587,4.820544050745248,vfr
1959.8405174704783,1.3716054841331329,ifr
2140.1057245635725,4.887756552785998,vfr
1850.6583205079564,1.7267241861509413,ifr
1829.628172189633,5.464345378436272,vfr
1803.7043588921229,5.894418782017333,vfr
2103.2247401482186,2.285394120107555,vfr
1903.6401427861326,3.1315768116907603,vfr
1932.034707498537,1.917710762640242,ifr
2021.6331048952675,1.4169789262630939,vfr
1910.9375617322837,4.8485750721840075,vfr
1884.1078933360197,4.57052760572468,vfr
2066.253776058545,3.5227667644029554,vfr
2183.2838021402213,5.617037426596088,vfr
1973.2764651857258,2.5854550333325483,ifr
2054.8591407685503,3.9400196451869767,vfr
2057.343336608079,2.7547401488500594,vfr
1964.153424140263,2.2112800323657567,ifr
2131.9941097046526,2.5082383116756097,vfr
2193.146855596056,4.997998858135756,vfr
1922.7931911931792,1.5289415496856351,ifr
1924.2956802999527,1.0237337560393547,ifr
1831.882892689791,3.151087769039077,vfr
2095.0649564424166,1.1191031472802353,vfr
1953.065050761393,3.506780075034651,vfr
2004.1900138535461,2.385530385308574,vfr
2128.5606750617026,5.404333108280193,vfr
2098.6813924578355,2.9485920881482337,vfr
2020.489256354386,4.20971112490908,vfr
2012.537772404728,3.6909729683966024,vfr
2068.4207750407577,1.5441824990457669,vfr
1819.5688968988068,5.540764691249326,vfr
1913.0842623717017,5.418777366173321,vfr
2189.564377422318,2.770079267095827,vfr
2098.083981687255,1.4458607744167438,vfr
1811.0748640842396,4.413187712400977,vfr
1983.8965227489348,5.227547059788616,vfr
2019.5620322958105,1.6553994194797803,vfr
2051.6118425076816,2.358103132072376,vfr
2123.0116041270194,2.892926313402734,vfr
2172.062135668684,4.274619501753792,vfr
2185.0790050584883,5.1187076999648955,vfr
1854.5643804848935,3.6968741863490493,vfr
1892.715084872962,2.017892733578466,ifr
1881.4482342827614,3.298423230903888,vfr
1891.3822843291532,4.466318031078293,vfr
1921.278642825585,2.3186728404410526,ifr
1853.077898187889,5.839021362655236,vfr
2053.74180575137,5.832033668778198,vfr
2004.9154048613932,1.5931874486188453,vfr
1806.6609253093393,1.9273987783154454,ifr
2071.1778309281735,3.8802884955184616,vfr
1830.470941137546,1.7904784865546843,ifr
1903.4617034404578,5.348504077348496,vfr
1955.6313501899701,5.10829878526563,vfr
2069.979536100776,1.0772502690300596,vfr
2132.9331173068877,5.345214598427862,vfr
2085.9993560941425,1.1469501847125136,vfr
2027.949155772991,1.6171764536345326,vfr
1812.7910532241963,2.0345475683974246,ifr
2105.1617906153447,2.2146433627622173,vfr
2020.0503488151696,3.8946721632766748,vfr
2063.308224191627,3.895134727529965,vfr
2019.7220737445623,1.800088047245745,vfr
1923.5270994151754,1.1109106553334431,ifr
2071.5515768160676,5.179972366254355,vfr
1889.4250757235254,3.713754704297628,vfr
2040.253353152173,3.567062782711116,vfr
1939.1250891277714,1.4829857938600162,ifr
1886.8833251116241,2.9496267273280825,ifr
2127.7218355282826,1.6285503991909054,vfr
1991.2167269446447,1.4946029223008044,ifr
2013.2148527703343,1.7346454705739243,vfr
2165.629322643339,5.494017447027662,vfr
1932.6156406200203,2.5421383182934396,ifr
2023.3117224859197,3.528115305838398,vfr
1901.1732767650617,1.994124033412089,ifr
1898.0917617235134,4.63456423629556,vfr
2112.090117741956,2.434993098775079,vfr
2198.073704427916,1.2140796932218765,vfr
1917.5199270392777,3.2523606625239587,vfr
1831.793916729104,3.8563787727926186,vfr
2166.095269024192,4.54426846373674,vfr
1847.5614485078077,1.782784501145764,ifr
1813.8333990910276,1.2174173117324953,ifr
1979.3093191702126,1.7274179845674578,ifr
2149.604559868654,3.59609334719373,vfr
2129.9068448350595,2.7981173504460264,vfr
2030.246044994817,2.403259307792462,vfr
1989.0603066958158,1.8743198988510947,ifr
2010.746709470747,5.311674438032231,vfr
2105.5429451145733,1.488276515064467,vfr
2015.6492199380937,3.7588623440889917,vfr
1959.6093667825128,5.675829047088131,vfr
1992.1669316126,1.79896610097995,ifr
1802.2854917250063,2.453204272062652,ifr
1832.9388312995825,1.7252415595992996,ifr
2125.341295191821,4.506903186415585,vfr
2079.5837229669874,2.8695447999603565,vfr
1842.0765122147682,4.313716613662276,vfr
2055.2674305474097,2.0139071304131346,vfr
2051.222759004004,5.772597157365832,vfr
1946.1418198254953,2.0430709868472428,ifr
1847.5483652031278,2.3103164241618535,ifr
1809.2014621774595,3.498538723881045,vfr
1935.563307359246,1.6542214308680043,ifr
2109.6512563884176,4.399296661418142,vfr
1992.4377090234877,4.7896498630791235,vfr
2159.091305355263,5.005426611743504,vfr
1939.4857546289127,3.703396027468725,vfr
2020.0466874848246,1.9803054842333818,vfr
1836.2301923473806,3.890100129841315,vfr
2139.46605016601,1.650339558292987,vfr
1871.0737696943859,4.094017125030367,vfr
1887.4063907598684,1.960104743047224,ifr
1850.6382387445703,5.631838849017139,vfr
1879.301148169397,5.014581760147468,vfr
2158.6563345514096,5.790745163942866,vfr
2020.2214981126983,2.58706627674524,vfr
2091.975041478904,2.4148683914979046,vfr
1860.3197268961885,5.234024230063197,vfr
2154.9001909768403,3.12764793908807,vfr
1959.2782949034663,1.728346477603583,ifr
1826.2110462430514,5.168650251963093,vfr
2101.268583864761,2.9029735434161403,vfr
1947.038804424519,5.375981741722102,vfr
2144.0531705009516,2.878234725757741,vfr
1947.8527158796603,5.648944279319087,vfr
1980.8088785801915,1.9706649702594166,ifr
2172.2246016131576,4.053297201066128,vfr
1936.6562671095362,4.866011796373452,vfr
1884.8064503779683,2.043087867107814,ifr
2179.6175510253966,5.750452564112812,vfr
2106.795584725759,3.42278419972528,vfr
2154.6518252134047,5.939007384929889,vfr
1913.6089122187864,5.066624426042994,vfr
1969.7887110625836,4.289688932594328,vfr
2008.4728094182888,5.784710677919868,vfr
2135.5789939237043,1.651231495713778,vfr
2063.6057261920773,1.0584031335642612,vfr
1966.209691047238,4.0798076588636425,vfr
2007.3382835738826,5.241549961638128,vfr
2195.018936042409,4.395856380786581,vfr
2007.0320119432388,2.015484802621628,vfr
1923.1119128567689,1.0010646315491416,ifr
2196.5980219915677,5.018283385020691,vfr
1993.5589343597003,3.985917581887449,vfr
1969.2817344942255,1.5653312267043131,ifr
1930.6401639714268,1.4123368517757064,ifr
2020.4633631775189,3.0964278070278644,vfr
2106.464065651712,1.6395766017707554,vfr
2094.8369624527245,1.4807860326317543,vfr
1878.5351353094188,3.2079123796115883,vfr
2113.5385497673687,5.729332718742008,vfr
2079.402733355527,2.4376932304426275,vfr
2196.5998269833067,2.646258175028397,vfr
2141.75407818821,1.6680914194661012,vfr
2143.877812400795,1.5850563929780628,vfr
1818.7881021516882,1.0751866298150468,ifr
2185.5952333196715,2.917681172408252,vfr
2104.9154134957253,5.52804925831907,vfr
2119.6631938729374,4.970196311379642,vfr
1934.1275739236319,2.578261694403937,ifr
1852.4236298479357,1.136582270782057,ifr
1827.09481284449,5.1202680006607695,vfr
1926.7995395489322,2.353607810169795,ifr
2028.1914953047387,2.7336669087199708,vfr
1965.7313829111476,5.902788036339003,vfr
2046.114257938764,3.599083990682357,vfr
1816.6844870884038,3.350222286306407,vfr
2156.238568792478,1.5210537121315215,vfr
2028.3634551402954,2.842802215033763,vfr
2158.7134736096705,3.622272852920582,vfr
1920.8235608041764,3.746112636462631,vfr
2135.501671198802,1.3124494093242793,vfr
1930.6216650930796,3.6774131059948947,vfr
1946.1711613540315,1.157037406770096,ifr
2191.224631911992,3.575692817070841,vfr
1886.2836870867948,5.592377826328008,vfr
1820.4089621496057,3.3732305915229834,vfr
2198.8466166441526,1.3405838515202613,vfr
2026.4611349706126,2.5075646023855676,vfr
1958.345007616533,5.109443308335353,vfr
2066.119260151842,3.4802314393190095,vfr
2065.9302315162827,3.4968837230282688,vfr
1976.408282045978,1.5936704104773876,ifr
2063.346133310691,1.6663113239862277,vfr
1860.3149633349099,1.199706828982212,ifr
2182.430190602318,5.424559937869425,vfr
2061.0377405386057,2.463660294711526,vfr
2029.480020502644,2.7082523534451197,vfr
1995.4990279488893,1.2759376469627055,ifr
1893.2621545712614,5.424391423235004,vfr
2054.2612202516934,3.967244622015064,vfr
2044.8827223841681,1.581465351342975,vfr
2111.6102473314527,2.783983021275097,vfr
2163.230150453274,3.3227221317285696,vfr
1810.685436357365,2.091380691355724,ifr
1927.2122110894284,1.304947530292528,ifr
2006.1322096651436,2.3853887310337587,vfr
1972.4383034843368,4.272594675909598,vfr
2153.809398864028,3.620337190262396,vfr
2087.1063081061866,2.761141811360565,vfr
1832.2619035769992,2.224082774580805,ifr
1846.5488258558114,1.1772271774631984,ifr
2072.7689550183277,3.3806120485809994,vfr
2163.2842062428713,4.748470892840129,vfr
1873.7169212259234,3.0892825340770784,vfr
2056.1718989264486,4.272646777676755,vfr
1978.3846710031344,1.6494904672249215,ifr
1876.5616118315709,1.941039271338597,ifr
1866.6290304057284,5.967809822302718,vfr
1980.7967909856475,5.0353798948127775,vfr
1972.7711211846463,4.939665550887594,vfr
1933.4820759927363,2.586673366918634,ifr
1994.583897804626,5.995146887442845,vfr
2020.797615508684,1.2287653501572282,vfr
2130.5999521890485,5.1168683666896015,vfr
1904.64961069334,5.83599215833519,vfr
1887.1729850531253,2.8609509400157496,ifr
1988.0419378709535,2.0469998521106616,ifr
1856.7037693164334,4.31903353003521,vfr
1917.2820332372653,1.323793257816429,ifr
1803.2859259182949,5.253159742259301,vfr
2196.654973010031,3.426121701221466,vfr
1915.1502324089745,4.793233840324029,vfr
2039.2901983641907,2.3293928928852545,vfr
1963.1047637537138,2.7841930021154564,ifr
1882.9323879981048,5.384280579085857,vfr
2063.3100420054175,5.922985305722915,vfr
1880.3427070759196,3.9572195156952,vfr
1933.1718235118376,2.673758395336812,ifr
1885.7537401891532,2.595164946223885,ifr
1904.2073212408259,1.6622805361240884,ifr
2021.7807477682652,2.320425231017277,vfr
1824.7639965698884,3.1761512569460066,vfr
2181.5796915021256,1.8429488883035323,vfr
2182.2901750701526,1.1887677086978297,vfr
1843.1015354227118,4.014479636833862,vfr
1879.8050643406204,1.7588126203473124,ifr
2185.8583343139567,2.719698181038823,vfr
1837.0464650472368,4.530230735564839,vfr
2123.5313965138484,5.938847208105665,vfr
1951.3557285473778,5.402702764560423,vfr
2094.665240089829,2.676182631018262,vfr
2145.50872191815,1.4060938416368935,vfr
2160.214976051061,5.174941834661306,vfr
2184.6911076408214,1.9898893171194916,vfr
1986.8427995849588,1.3441738083336672,ifr
2051.8754768283043,3.6683280501877267,vfr
1846.525398565953,4.382830703349217,vfr
1891.228113360096,3.3600293480345473,vfr
1825.7721130932641,5.9678108898278825,vfr
2056.977104110746,3.9582285889820685,vfr
1819.9229860442542,2.3175938379063203,ifr
2108.670528063354,4.373371952952265,vfr
1890.8324793815104,2.4231638892820717,ifr
1927.9842042655048,2.3615845317456667,ifr
1843.3793968796947,1.4441310279988289,ifr
2047.50462759727,4.619672607057485,vfr
2002.2710257024385,3.268667327843421,vfr
1804.9357456782664,4.846826998933453,vfr
1988.8744779967867,1.5168274118107399,ifr
1956.1058352572911,1.2098545250416848,ifr
1873.7450341321928,3.725277419186962,vfr
2055.665059664023,4.561429979684014,vfr
1918.4083862543678,1.8619694935733544,ifr
2125.4321422923717,3.2515923134446,vfr
1882.852598902934,2.1630444774317645,ifr
2016.6581959438,1.2040243830478246,vfr
1812.829499269757,3.606760022330188,vfr
2007.4259207782895,5.142239603654833,vfr
1882.9713738667128,5.703972524816623,vfr
1981.3110998442357,1.123929860930509,ifr
2097.8917270869397,3.870248202988605,vfr
1826.4136212690307,2.877402123688473,ifr
1990.558331394389,1.8585143180175092,ifr
1962.7595639404954,5.994686910891598,vfr
1812.5425904046692,2.1707648623403974,ifr
1858.4295053585097,2.335622155432941,ifr
2028.0879042742106,2.464492215269977,vfr
2008.7950864048182,1.7277711137023486,vfr
1827.3800543371199,2.6538932416766206,ifr
1823.6548851737866,2.1080243076561977,ifr
2071.5278069696437,3.2891086764704816,vfr
1926.0895873733582,1.7707048248958568,ifr
2118.5760541562313,2.815096498731048,vfr
1907.2354989406904,3.5055550027310707,vfr
2033.963900634343,5.415773859101663,vfr
1973.457881092493,1.007527685445009,ifr
2109.7692656932336,2.3470303135052326,vfr
1928.7980398459274,4.69001618198539,vfr
1826.3595724808783,1.9714501532377398,ifr
2033.7852231729132,4.389787541627774,vfr
2126.1663616819606,3.390905875120926,vfr
1837.426178350169,1.934799871308917,ifr
1812.045094325854,3.364161175624628,vfr
1909.7627007854649,1.883533778625313,ifr
2055.6233025529723,4.106052613740529,vfr
2003.619271640295,2.2133505647376,vfr
2195.8572639978356,3.6155861242694445,vfr
2074.812525001465,5.636620830181861,vfr
1813.060841430356,2.030056473898145,ifr
2013.0242937097637,1.4717083231928956,vfr
1852.6644753474302,5.42806624674931,vfr
1943.037873274484,3.224118573543888,vfr
1886.0804879016123,2.7128263659909884,ifr
1844.784937612076,5.533356431245002,vfr
2179.7275336816533,5.5191215776016165,vfr
2052.92991960056,1.0569209579553809,vfr
1933.983309318182,4.050329036008339,vfr
1956.6468876627625,5.650623446713862,vfr
1832.5908852093212,3.175240741740291,vfr
2150.9802208275137,4.137366813833547,vfr
2116.6385661981058,4.2706162137984665,vfr
1946.024405903354,5.828139322633274,vfr
2114.721949393363,1.41424700452338,vfr
2181.246283957457,5.52989067919141,vfr
2192.8400838909565,5.972422493188878,vfr
1961.4637917450023,4.8677398223170805,vfr
1923.6030857997682,5.128959973529177,vfr
2197.0217358674263,3.602714659207652,vfr
2040.0379776416912,4.8690244084786185,vfr
1810.8675976678508,4.054783699458838,vfr
1820.0453774624602,2.4535262441972217,ifr
1811.605832064775,3.91616961842006,vfr
2196.686795646915,2.1704150928560235,vfr
2123.499453533457,1.2882126014275115,vfr
1939.9244108501034,1.9671420759782658,ifr
2115.51801800867,5.658756467847948,vfr
1998.4022486828949,1.122140205966629,ifr
2197.577833866705,1.115797216611289,vfr
1981.7687436825477,1.8324635024115938,ifr
1832.498586935275,5.55405742553301,vfr
1907.3158422217443,4.268747576759156,vfr
1849.7506287039917,3.770263249818794,vfr
2003.4120972518194,3.3935665997776523,vfr
1846.6840510936192,3.3413416660321373,vfr
2170.361716551449,3.4323761931244423,vfr
2096.6917996342045,3.9496443397252805,vfr
1991.7965443726948,2.503889652783525,ifr
1965.7880058434725,3.929012279262943,vfr
1858.5588062881038,3.6228729124597336,vfr
2022.1044588105322,1.5009874551890048,vfr
1991.2811445591897,2.7050798382959425,ifr
2116.047574172692,2.2136496357037094,vfr
1974.530131089479,2.1983290146301258,ifr
1863.0856701848368,2.152577492626281,ifr
2016.7582705820168,4.0595676771903335,vfr
1969.8076616857022,2.7465980178598968,ifr
1891.4446906707715,5.380115034171919,vfr
1903.7670297663053,1.345161274056617,ifr
2046.5545344362224,1.037289650024945,vfr
2000.132843718041,1.2882269195596812,vfr
2080.3376370007977,1.3482309377124297,vfr
1854.9647139735193,1.340805408113833,ifr
1899.4782730997326,1.1663563000814716,ifr
2170.6491952317024,1.2154303664339023,vfr
2198.533398692853,3.987014026158141,vfr
1890.739368911209,2.73442342219094,ifr
1846.4468284341885,5.198998198345993,vfr
1943.3719362385186,3.3239110785505055,vfr
1849.0734419705689,4.2799551587799645,vfr
2196.449555457669,2.0715261169507793,vfr
2106.2988556662617,3.1753443443025664,vfr
1807.8375584508642,2.946026390090913,ifr
2113.857383996859,1.9314106806090114,vfr
2120.6645984581487,3.8357926552468355,vfr
2151.6387432707647,2.022540631600579,vfr
2113.262321110866,5.706209932293529,vfr
1885.7591444996476,1.091272391688768,ifr
1862.3889990959203,3.3735650332332274,vfr
2087.0706932650314,2.6123801259449553,vfr
2021.3364893605426,3.9724350382838036,vfr
2025.6041740901633,4.244082205423586,vfr
2131.5724267452856,4.1836058669648395,vfr
2061.0093396725724,2.055692547826415,vfr
2176.952964459876,1.7416536078787677,vfr
1927.8945032797446,2.0054947759699413,ifr
2143.028650405072,5.536617280776081,vfr
2153.8311049977183,2.0815578643095063,vfr
2194.35261522279,2.2817718874034267,vfr
1895.6740614079977,3.4327997365767247,vfr
1839.4108560371278,2.003299849432576,ifr
1884.771009711636,2.480600780847503,ifr
2180.073490320845,5.290378241800046,vfr
2079.844476731582,4.862321584939911,vfr
1836.6382724014234,5.883541074452026,vfr
2071.8906302043306,5.662291780474187,vfr
2164.743534404634,4.844106177746499,vfr
2161.0924874809994,2.6810220619098546,vfr
2024.4171213672935,2.311535507028217,vfr
1854.4873790931924,3.965076719820399,vfr
2084.610888033224,2.710927638889533,vfr
1969.601645864447,3.9962063523325906,vfr
2133.174279661968,5.876924034834213,vfr
1872.7421541885246,4.264298055549888,vfr
2062.7181223485404,2.8989464588496676,vfr
2135.0251827641514,1.2014314024160204,vfr
2176.6155194638272,1.6789742883557142,vfr
2192.47901476216,4.281132769084658,vfr
2058.2777641073803,4.401161841111969,vfr
2102.953420807037,1.337255140828755,vfr
2097.254417265863,2.243051440875803,vfr
2080.089706947185,1.8714100796950883,vfr
1992.3140309082996,4.708095026726421,vfr
2082.756043971653,1.7961906712625024,vfr
1891.6277654520086,5.948592971608693,vfr
1854.7084069631271,3.486714103869398,vfr
1871.3413780805085,2.7984820821515233,ifr
2096.7505729403474,2.688593663704631,vfr
1841.775351218967,4.488905450518235,vfr
1874.7626275865123,2.664531782477731,ifr
2157.237699893012,5.633292197193023,vfr
1872.1091120971785,1.6696138711422863,ifr
2173.372182731875,4.580830751979637,vfr
1874.8592366641833,1.1880791783598992,ifr
2122.95397722886,2.7572662327658652,vfr
1876.6883037651555,3.0941799676461073,vfr
1856.3460211507897,4.696936101299283,vfr
1951.6757307672283,5.318312336833724,vfr
2064.2945861708413,2.3826191473574156,vfr
2117.63029208706,4.705306735917835,vfr
1808.9224602508227,1.6362257836662761,ifr
1828.6706574818093,1.4722482585458667,ifr
2094.4827578342147,4.5071385042034935,vfr
1822.075028232861,1.2260020142104655,ifr
1884.9370937503013,4.786553356310349,vfr
2145.7117459898973,1.2342343552187782,vfr
1938.5063180155532,2.729573523373964,ifr
2164.6943438135077,1.88999865241118,vfr
2130.424918968428,4.0915711335387455,vfr
1879.6442124432183,5.237729166099355,vfr
1936.2785021207676,4.680425089769231,vfr
2173.4229083187324,5.565432566939695,vfr
1939.3994483449974,3.223485726756663,vfr
1837.2386011760673,1.4244425447425901,ifr
2124.0251761136483,5.294338254567066,vfr
2107.4340255897414,2.8703273913570513,vfr
1804.0215092374988,2.326679898729253,ifr
1908.9766365993794,4.07500602094175,vfr
1847.5785642749017,1.6052426106606323,ifr
1905.7789839505808,2.4067430025219076,ifr
2007.6089363070116,2.7173223399418056,vfr
2158.2454862038226,2.8502789904049894,vfr
2039.7981879850968,3.1336706559787215,vfr
2182.656868177096,1.3846559748864384,vfr
2129.108858915899,2.603693139793596,vfr
1884.730959867781,2.4187166330964827,ifr
2073.4950644503856,3.4749726962179848,vfr
1923.6960519025495,1.686275668966597,ifr
1846.340325294241,4.950680951023557,vfr
2074.2573888565,3.559455224157395,vfr
2069.9985687260337,1.779633673018195,vfr
1931.2659178930546,5.677754822027776,vfr
1945.1188728421157,4.434683847678201,vfr
1848.004054675942,5.629134186106129,vfr
2111.2266358900947,3.8105739982101823,vfr
1871.1225475699912,5.141204552819482,vfr
2191.3088209376483,1.4433567757011285,vfr
2084.717527342861,5.157184546566544,vfr
2169.030817399144,5.209194319160531,vfr
1920.9691039490092,1.9509688308995048,ifr
1807.0724871510981,4.5274431605047845,vfr
1824.0393122426337,3.3981599181635436,vfr
1988.7496157029248,3.5418876613285195,vfr
1893.7302403295403,4.870253871391318,vfr
2187.6512273927924,5.0145566617255275,vfr
2140.637803203133,5.125050740451346,vfr
1844.6163265281236,1.6522237959174242,ifr
1804.0436794880652,1.67220034838224,ifr
2064.065257302166,1.2602498683231222,vfr
2059.2255546829388,5.512029826815148,vfr
1985.8582834605427,3.2464591800948757,vfr
1813.4499262926497,5.701534396940361,vfr
1943.265440823713,2.7350976300688035,ifr
1911.4737582647833,3.3665380429707383,vfr
2070.8449643654526,5.81451291056875,vfr
2142.3740901786646,4.721674551120952,vfr
1849.6826930165942,1.6814085694946432,ifr
2086.023196875348,1.8125489259719865,vfr
2079.3220224252127,2.9341861418515274,vfr
2047.1668448211271,5.667038053122653,vfr
1922.4191445444842,2.699982182773211,ifr
2110.4878117983267,1.7174587820472307,vfr
1989.4741180977849,4.82376765909264,vfr
2078.4637880130917,2.9100775122041442,vfr
2003.89249346186,2.714388008490439,vfr
2060.658384283933,1.987308836845608,vfr
2088.2748286664973,2.544165160780258,vfr
2073.9047080279297,1.9770731870277667,vfr
2158.499781121783,5.463398097570885,vfr
1881.8108190746123,3.226285857983162,vfr
1814.2072116395773,3.1471890731671355,vfr
1827.6365902697228,1.6969780706096906,ifr
2079.2445489323486,2.884460444303892,vfr
2158.3522842360744,1.8153129629086018,vfr
2193.410983615444,2.626264205559432,vfr
2000.4129271148843,2.7512215965667837,vfr
1834.3706198095285,5.912607217119788,vfr
2006.0385546537423,3.382616954215792,vfr
2077.9097014691138,5.842343403918305,vfr
2153.013989831628,1.9456830080582375,vfr
2017.158920103967,3.4192268909859616,vfr
1915.4457177208335,5.202353579954291,vfr
2083.5078401993715,2.829903442304052,vfr
2154.9495228385,2.3532150013223676,vfr
2107.5891558303806,5.170692800050702,vfr
1813.614814794944,3.980622213642815,vfr
1875.5503678584962,2.7282940988687923,ifr
1832.1077644970512,1.573449491647174,ifr
1939.895855063501,4.654568424418805,vfr
1897.1255191869245,1.7796132998378256,ifr
1855.5257412589465,3.1811079953656907,vfr
1855.5192195463533,2.3761345857797354,ifr
2137.2760460000945,4.779518098485823,vfr
2167.1292075166953,5.321120968273713,vfr
2048.9139218041128,2.7911655798211825,vfr
1854.0655810477429,1.219233268564007,ifr
1954.1161497005553,1.711944760267019,ifr
2004.8545409244123,2.2464144534895154,vfr
1800.9390952385095,5.144671999796282,vfr
2116.463946610411,2.2806858189596326,vfr
2026.3374563628913,1.2288915736325865,vfr
1949.7576515080266,2.429913811917616,ifr
2155.655233459289,2.436863665277532,vfr
2091.6424519517223,5.5438253300699,vfr
2177.6530081088085,1.3506008171254062,vfr
2030.472896730262,2.476860079313532,vfr
2038.6472584949113,4.838472623368297,vfr
1993.5931133208455,3.531386031266656,vfr
1985.8592395152427,1.2256213049878326,ifr
2095.1652391714447,2.0601722049647857,vfr
1863.7137904902647,4.780815640358541,vfr
2025.87115220774,1.710862020693734,vfr
1881.4366594452,2.8566782597260705,ifr
2033.8625381087202,1.9426173936446647,vfr
2173.226941264946,2.442773639766747,vfr
1916.2545745271718,4.409368974764912,vfr
1976.2206394222324,2.289179147440794,ifr
1922.8929412953748,1.1289914511280617,ifr
1918.1745522496346,1.785900704688363,ifr
2058.4354730335044,5.5411879526352665,vfr
2027.1096866217013,2.3270032382285106,vfr
1995.2918930026792,1.8699642496854438,ifr
1910.4156553383941,5.719697842756108,vfr
2182.656719273407,3.752019001657174,vfr
2164.380781681574,2.674616063052209,vfr
2085.200477533912,3.560920046874333,vfr
1925.7796878123402,4.109364197577236,vfr
1915.508589766275,3.9282826952890826,vfr
1871.9956128956728,1.1896530898358992,ifr
2002.7017413253438,1.0564574706025731,vfr
2192.9849881696878,2.2620334750933706,vfr
1823.0968594277497,1.1342613307620792,ifr
2140.989612384552,2.5075129304069996,vfr
1803.2657005367416,1.3103351620373735,ifr
1990.1905222110788,4.072493041297056,vfr
1993.7943409340703,5.632581406075224,vfr
1909.3769803338844,5.3012636792516385,vfr
2044.2436255463185,2.237833329720705,vfr
1834.3259354522881,4.4705823961532065,vfr
1863.5966358787953,5.034250060809512,vfr
1978.354600156416,4.987673123508351,vfr
1972.1102347657588,1.6675676344190578,ifr
1942.8482599098222,5.181054980159797,vfr
2189.7080602257683,4.699782485100027,vfr
1836.6559672428157,4.469075221924124,vfr
1851.884512869071,2.690237659355237,ifr
1875.9853911800242,3.9990079744676854,vfr
1929.1140488912008,1.567139767980648,ifr
1999.7694013135733,3.5549575420577177,vfr
2015.0554559665468,4.719243031485197,vfr
2123.0552853270196,3.6590316631766284,vfr
2153.638932892556,2.027469525651752,vfr
1976.3470723709706,5.576874029624438,vfr
2076.5528438485544,2.911947043764563,vfr
1914.8650497699157,5.594864870901621,vfr
1985.1193276585323,1.5659836829918605,ifr
1874.1705598435778,5.166800525626952,vfr
2063.9667778766307,2.5193998949385765,vfr
1865.5440803114238,1.312911905580822,ifr
1979.3342586080685,3.108090346034926,vfr
1945.0508559639281,2.818168180972964,ifr
1938.0050040382455,1.2258763025367263,ifr
2189.8559800086286,1.774650656977682,vfr
2141.2821155334022,1.1586707177639455,vfr
1910.4384939844813,5.362972912678105,vfr
1976.3440424667679,2.01039213689279,ifr
2020.7981675942467,1.7783642332468075,vfr
